StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Cochin;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Daman;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Delhi;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Dispur;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Gandhinagar;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Gangtok;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Hyderabad;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Imphal;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Itanagar;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Jaipur;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Kanpur;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Kavaratti;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Kohima;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Kolkata;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Lucknow;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Madurai;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Mangalore;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Mumbai;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Nagpur;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;New Delhi;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Panaji;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Patna;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Pondicherry;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Port Blair;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Pune;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Shillong;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Silvassa;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Simla;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Srinagar;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Trivandrum;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Varanasi;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-05-03;Vadrevu, Krishna Prasad;10.1038/s41598-020-72271-5;;Vishakhapatnam;India;South Asia;Direct Comparison to a Reference Period;Satellites;98.71;-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-01;2020-03-29;Naethe P.;10.1016/j.scitotenv.2020.141286;urban;Duesseldorf;Germany;Europe;Direct Comparison to a Reference Period;Ground-based;72.34;;;;;;;-58.29;35.65;42.65;17.79;20.06;12.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-17;2020-05-31;Jean-Eudes Petit;10.5194/acp-21-17167-2021;;Paris;France;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;88;;;;;;;-32.44;;11.92;4.73;8.06;4.68;;;;;;;;;;;;;;;;;;;28.12;;56.77;9.98;72.73;14.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-48.05;;0.87;0.33;0.45;0.18;24.3;;0.22;0.1;0.27;0.18;-31.69;;4.46;2.61;3.05;3.09;-11.7;;1.25;0.65;1.11;0.6;-1.78;;5.53;1.76;5.44;2.79;-14.83;;13.74;5.68;11.7;6.74;5.83;;0.73;0.44;0.77;0.55;-57.36;;0.97;0.43;0.41;0.2;-18.52;;4.88;1.61;3.97;2.14
2020-01-01;2020-01-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;0;-1.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-02-29;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;5.36828;-5.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;45.7745;-22.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-01;2020-04-30;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;72.69;-36.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-01;2020-05-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;72.69;-25.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-01;2020-06-30;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;70.7113;-25.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-07-01;2020-07-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;68.2639;-22.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-01;2020-08-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;67.13;-20.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-01;2020-09-29;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;64.2562;-21.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-10-01;2020-10-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;64.0516;-17.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-01;2020-11-30;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;69.6287;-17.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-01-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;0;3.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-01;2020-02-29;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;5.36828;21.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;45.7745;-14.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-01;2020-04-30;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;72.69;-24.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-01;2020-05-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;72.69;-17.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-01;2020-06-30;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;70.7113;-25.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-07-01;2020-07-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;68.2639;-20.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-01;2020-08-31;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;67.13;-7.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-01;2020-09-29;Shobha Kondragunta;10.1029/2021JD034797;;LA;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;64.2562;11.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
